lead_id,email_sequence_step,subject_line,sent_at,opened,clicked,replied
622,5,"Fuller, Caldwell and Wilson - Improving project delivery with CloudFlow",2025-12-23 02:07:29.745207,1,0,0
622,6,"Fuller, Caldwell and Wilson - Improving project delivery with CloudFlow",2025-12-12 05:39:04.745207,1,0,0
622,7,"Fuller, Caldwell and Wilson - Improving project delivery with CloudFlow",2025-12-21 21:58:52.745207,0,0,0
4271,1,Bond-Fletcher - Improving project delivery with CloudFlow,2025-12-12 09:05:41.745207,0,0,0
4271,2,Bond-Fletcher - Improving project delivery with CloudFlow,2025-11-07 07:15:47.745207,1,0,0
4271,3,Bond-Fletcher - Improving project delivery with CloudFlow,2025-11-21 21:47:06.745207,0,0,0
4271,4,Bond-Fletcher - Improving project delivery with CloudFlow,2025-12-13 08:20:08.745207,0,0,0
4271,5,Bond-Fletcher - Improving project delivery with CloudFlow,2025-12-03 12:02:08.745207,0,0,0
2146,1,"Long, Vaughn and Villegas - Improving project delivery with CloudFlow",2025-11-19 13:59:08.745207,1,0,0
2146,2,"Long, Vaughn and Villegas - Improving project delivery with CloudFlow",2025-12-11 23:59:52.745207,0,0,0
2146,3,"Long, Vaughn and Villegas - Improving project delivery with CloudFlow",2025-11-03 18:35:07.745207,0,0,0
2146,4,"Long, Vaughn and Villegas - Improving project delivery with CloudFlow",2025-12-29 11:21:27.745207,0,0,0
2146,5,"Long, Vaughn and Villegas - Improving project delivery with CloudFlow",2025-11-09 15:45:00.745207,1,0,0
2146,6,"Long, Vaughn and Villegas - Improving project delivery with CloudFlow",2025-11-15 10:10:42.745207,0,0,0
2146,7,"Long, Vaughn and Villegas - Improving project delivery with CloudFlow",2025-12-31 15:36:16.745207,0,0,0
4703,1,Patton LLC - Improving project delivery with CloudFlow,2025-11-14 23:27:15.745207,0,0,0
4703,2,Patton LLC - Improving project delivery with CloudFlow,2025-12-17 15:16:09.745207,0,0,0
4703,3,Patton LLC - Improving project delivery with CloudFlow,2025-12-09 22:30:30.745207,0,0,0
4703,4,Patton LLC - Improving project delivery with CloudFlow,2025-12-08 08:40:44.745207,0,0,0
4703,5,Patton LLC - Improving project delivery with CloudFlow,2025-11-28 10:05:55.745207,0,0,0
4703,6,Patton LLC - Improving project delivery with CloudFlow,2025-12-26 06:22:31.745207,0,0,0
4703,7,Patton LLC - Improving project delivery with CloudFlow,2025-11-05 01:49:21.745207,0,0,0
4703,8,Patton LLC - Improving project delivery with CloudFlow,2025-12-22 11:11:23.745207,0,0,0
4703,9,Patton LLC - Improving project delivery with CloudFlow,2025-12-14 18:15:34.745207,1,0,0
4703,10,Patton LLC - Improving project delivery with CloudFlow,2025-12-14 20:41:41.745207,0,0,0
427,1,Whitney PLC - Improving project delivery with CloudFlow,2025-11-18 01:35:50.745207,1,0,0
427,2,Whitney PLC - Improving project delivery with CloudFlow,2025-11-24 23:35:32.745207,0,0,0
427,3,Whitney PLC - Improving project delivery with CloudFlow,2025-12-16 11:04:24.745207,0,0,0
427,4,Whitney PLC - Improving project delivery with CloudFlow,2025-12-16 04:43:53.745207,0,0,0
427,5,Whitney PLC - Improving project delivery with CloudFlow,2025-12-30 21:25:39.745207,0,0,0
427,6,Whitney PLC - Improving project delivery with CloudFlow,2025-12-26 15:14:35.745207,0,0,0
4496,1,"Rivera, Evans and Willis - Improving project delivery with CloudFlow",2025-11-13 06:43:24.745207,0,0,0
4496,2,"Rivera, Evans and Willis - Improving project delivery with CloudFlow",2025-11-11 17:56:13.745207,0,0,0
4496,3,"Rivera, Evans and Willis - Improving project delivery with CloudFlow",2025-12-30 21:27:35.745207,0,0,0
4496,4,"Rivera, Evans and Willis - Improving project delivery with CloudFlow",2025-11-05 15:52:16.745207,1,0,0
4496,5,"Rivera, Evans and Willis - Improving project delivery with CloudFlow",2025-12-14 12:53:41.745207,0,0,0
4496,6,"Rivera, Evans and Willis - Improving project delivery with CloudFlow",2025-12-19 21:13:59.745207,0,0,0
4496,7,"Rivera, Evans and Willis - Improving project delivery with CloudFlow",2025-11-22 13:15:14.745207,0,0,0
989,1,Shaw-Boone - Improving project delivery with CloudFlow,2025-12-30 00:34:31.745207,1,0,0
989,2,Shaw-Boone - Improving project delivery with CloudFlow,2025-12-31 12:19:47.745207,0,0,0
989,3,Shaw-Boone - Improving project delivery with CloudFlow,2025-11-16 10:31:33.745207,0,0,0
989,4,Shaw-Boone - Improving project delivery with CloudFlow,2025-11-30 17:22:07.745207,0,0,0
989,5,Shaw-Boone - Improving project delivery with CloudFlow,2025-12-03 00:01:40.745207,0,0,0
989,6,Shaw-Boone - Improving project delivery with CloudFlow,2025-11-06 13:53:00.745207,1,0,0
670,1,Clay PLC - Improving project delivery with CloudFlow,2025-12-13 02:33:19.745207,0,0,0
1152,1,"Walls, Wilson and Jefferson - Improving project delivery with CloudFlow",2025-11-10 18:07:07.745207,0,0,0
1152,2,"Walls, Wilson and Jefferson - Improving project delivery with CloudFlow",2025-11-11 23:48:57.745207,0,0,0
1152,3,"Walls, Wilson and Jefferson - Improving project delivery with CloudFlow",2025-11-06 23:40:43.745207,0,0,0
1152,4,"Walls, Wilson and Jefferson - Improving project delivery with CloudFlow",2025-12-12 15:16:36.745207,0,0,0
1152,5,"Walls, Wilson and Jefferson - Improving project delivery with CloudFlow",2025-11-19 18:24:51.745207,0,0,0
1152,6,"Walls, Wilson and Jefferson - Improving project delivery with CloudFlow",2025-11-06 06:51:58.745207,0,0,0
1152,7,"Walls, Wilson and Jefferson - Improving project delivery with CloudFlow",2025-11-16 16:03:39.745207,0,0,0
4729,1,Mathis-Juarez - Improving project delivery with CloudFlow,2025-12-19 11:39:57.745207,0,0,0
4729,2,Mathis-Juarez - Improving project delivery with CloudFlow,2025-11-09 13:18:11.745207,0,0,0
4729,3,Mathis-Juarez - Improving project delivery with CloudFlow,2025-12-02 13:27:14.745207,0,0,0
4729,4,Mathis-Juarez - Improving project delivery with CloudFlow,2025-12-21 04:23:12.745207,1,0,0
4729,5,Mathis-Juarez - Improving project delivery with CloudFlow,2025-11-29 09:22:11.745207,1,0,0
4729,6,Mathis-Juarez - Improving project delivery with CloudFlow,2025-12-31 10:12:12.745207,0,0,0
4729,7,Mathis-Juarez - Improving project delivery with CloudFlow,2025-12-09 04:33:07.745207,0,0,0
4729,8,Mathis-Juarez - Improving project delivery with CloudFlow,2025-11-29 08:07:41.745207,1,0,0
3098,1,Church-Brooks - Improving project delivery with CloudFlow,2025-11-05 20:20:03.745207,0,0,0
3098,2,Church-Brooks - Improving project delivery with CloudFlow,2025-11-23 20:43:40.745207,0,0,0
3098,3,Church-Brooks - Improving project delivery with CloudFlow,2025-11-17 14:46:20.745207,0,0,0
3098,4,Church-Brooks - Improving project delivery with CloudFlow,2025-11-25 13:42:20.745207,0,0,0
4412,1,Pacheco LLC - Improving project delivery with CloudFlow,2025-12-27 20:46:16.745207,0,0,0
4412,2,Pacheco LLC - Improving project delivery with CloudFlow,2025-11-05 06:56:47.745207,0,0,0
4412,3,Pacheco LLC - Improving project delivery with CloudFlow,2025-12-14 16:54:18.745207,1,0,0
4412,4,Pacheco LLC - Improving project delivery with CloudFlow,2025-11-23 01:21:53.745207,1,0,0
4412,5,Pacheco LLC - Improving project delivery with CloudFlow,2025-11-02 14:40:23.745207,1,0,0
4412,6,Pacheco LLC - Improving project delivery with CloudFlow,2025-11-06 05:59:47.745207,0,0,0
4412,7,Pacheco LLC - Improving project delivery with CloudFlow,2025-12-10 10:56:32.745207,0,0,0
4412,8,Pacheco LLC - Improving project delivery with CloudFlow,2025-12-31 03:58:00.745207,0,0,0
4412,9,Pacheco LLC - Improving project delivery with CloudFlow,2025-11-23 19:02:59.745207,0,0,0
4828,1,Ramirez PLC - Improving project delivery with CloudFlow,2025-12-17 06:22:56.745207,0,0,0
4828,2,Ramirez PLC - Improving project delivery with CloudFlow,2025-11-02 18:18:46.745207,0,0,0
4828,3,Ramirez PLC - Improving project delivery with CloudFlow,2025-12-22 06:46:19.745207,0,0,0
4828,4,Ramirez PLC - Improving project delivery with CloudFlow,2025-12-09 09:14:23.745207,0,0,0
4828,5,Ramirez PLC - Improving project delivery with CloudFlow,2025-12-16 23:29:17.745207,0,0,0
3343,1,Hicks and Sons - Improving project delivery with CloudFlow,2025-11-23 16:51:31.745207,0,0,0
3343,2,Hicks and Sons - Improving project delivery with CloudFlow,2025-11-26 08:01:49.745207,1,0,0
3343,3,Hicks and Sons - Improving project delivery with CloudFlow,2025-11-04 03:17:12.745207,0,0,0
3343,4,Hicks and Sons - Improving project delivery with CloudFlow,2025-12-03 00:43:18.745207,0,0,0
3343,5,Hicks and Sons - Improving project delivery with CloudFlow,2025-11-17 10:26:48.745207,0,0,0
3343,6,Hicks and Sons - Improving project delivery with CloudFlow,2025-12-27 01:12:00.745207,0,0,0
3343,7,Hicks and Sons - Improving project delivery with CloudFlow,2025-11-09 07:56:16.745207,0,0,0
3343,8,Hicks and Sons - Improving project delivery with CloudFlow,2025-12-01 04:17:55.745207,1,0,0
3343,9,Hicks and Sons - Improving project delivery with CloudFlow,2025-11-11 15:35:31.745207,0,0,0
3343,10,Hicks and Sons - Improving project delivery with CloudFlow,2025-12-07 08:12:54.745207,1,0,0
4757,1,"Parks, Jones and Lopez - Improving project delivery with CloudFlow",2025-12-29 09:40:23.745207,1,0,0
4757,2,"Parks, Jones and Lopez - Improving project delivery with CloudFlow",2025-11-20 18:36:55.745207,0,0,0
4757,3,"Parks, Jones and Lopez - Improving project delivery with CloudFlow",2025-11-13 07:40:39.745207,0,0,0
787,1,Bennett Ltd - Improving project delivery with CloudFlow,2025-11-14 10:20:18.745207,0,0,0
787,2,Bennett Ltd - Improving project delivery with CloudFlow,2025-12-28 08:23:42.745207,1,1,0
787,3,Bennett Ltd - Improving project delivery with CloudFlow,2025-11-08 18:56:14.745207,0,0,0
787,4,Bennett Ltd - Improving project delivery with CloudFlow,2025-12-19 13:58:13.745207,1,0,0
787,5,Bennett Ltd - Improving project delivery with CloudFlow,2025-11-23 12:01:40.745207,0,0,0
787,6,Bennett Ltd - Improving project delivery with CloudFlow,2025-12-31 09:06:48.745207,0,0,0
787,7,Bennett Ltd - Improving project delivery with CloudFlow,2025-12-16 11:30:25.745207,0,0,0
787,8,Bennett Ltd - Improving project delivery with CloudFlow,2025-12-22 14:10:34.745207,0,0,0
787,9,Bennett Ltd - Improving project delivery with CloudFlow,2025-11-06 19:37:44.745207,1,0,0
4015,1,Gay-Baldwin - Improving project delivery with CloudFlow,2026-01-02 09:53:03.745207,0,0,0
4015,2,Gay-Baldwin - Improving project delivery with CloudFlow,2025-11-04 12:37:53.745207,0,0,0
4015,3,Gay-Baldwin - Improving project delivery with CloudFlow,2025-12-14 00:16:16.745207,0,0,0
4015,4,Gay-Baldwin - Improving project delivery with CloudFlow,2025-12-17 04:50:11.745207,0,0,0
4015,5,Gay-Baldwin - Improving project delivery with CloudFlow,2025-11-25 21:35:23.745207,0,0,0
4015,6,Gay-Baldwin - Improving project delivery with CloudFlow,2025-11-08 20:13:42.745207,0,0,0
4015,7,Gay-Baldwin - Improving project delivery with CloudFlow,2025-12-08 13:28:46.745207,0,0,0
4015,8,Gay-Baldwin - Improving project delivery with CloudFlow,2025-12-30 20:07:00.745207,0,0,0
4015,9,Gay-Baldwin - Improving project delivery with CloudFlow,2026-01-01 11:47:38.745207,0,0,0
4015,10,Gay-Baldwin - Improving project delivery with CloudFlow,2025-11-27 04:14:46.745207,1,0,0
3799,1,Brown-Allen - Improving project delivery with CloudFlow,2025-11-10 16:24:56.745207,0,0,0
3546,1,Williams Inc - Improving project delivery with CloudFlow,2025-12-19 20:58:22.745207,0,0,0
3546,2,Williams Inc - Improving project delivery with CloudFlow,2025-12-16 03:03:37.745207,0,0,0
3546,3,Williams Inc - Improving project delivery with CloudFlow,2025-12-05 11:44:08.745207,1,0,0
3546,4,Williams Inc - Improving project delivery with CloudFlow,2025-12-02 09:54:11.745207,0,0,0
187,1,Petty Inc - Improving project delivery with CloudFlow,2025-11-17 19:17:09.745207,0,0,0
187,2,Petty Inc - Improving project delivery with CloudFlow,2025-11-07 13:41:34.745207,1,0,0
187,3,Petty Inc - Improving project delivery with CloudFlow,2025-12-02 02:59:51.745207,1,0,0
187,4,Petty Inc - Improving project delivery with CloudFlow,2025-12-15 03:19:10.745207,0,0,0
187,5,Petty Inc - Improving project delivery with CloudFlow,2025-12-15 16:17:54.745207,0,0,0
187,6,Petty Inc - Improving project delivery with CloudFlow,2025-12-17 02:03:39.745207,0,0,0
187,7,Petty Inc - Improving project delivery with CloudFlow,2025-12-18 21:35:54.745207,1,0,0
4419,1,Miller-Neal - Improving project delivery with CloudFlow,2025-11-08 07:20:04.745207,0,0,0
4419,2,Miller-Neal - Improving project delivery with CloudFlow,2025-12-01 16:23:54.745207,1,0,0
4419,3,Miller-Neal - Improving project delivery with CloudFlow,2025-11-23 02:31:33.745207,0,0,0
4419,4,Miller-Neal - Improving project delivery with CloudFlow,2025-11-04 15:32:29.745207,0,0,0
4419,5,Miller-Neal - Improving project delivery with CloudFlow,2026-01-01 23:50:00.745207,1,0,0
4381,1,Watkins-Fitzgerald - Improving project delivery with CloudFlow,2025-11-11 18:36:22.745207,0,0,0
4381,2,Watkins-Fitzgerald - Improving project delivery with CloudFlow,2025-12-30 19:31:04.745207,0,0,0
4381,3,Watkins-Fitzgerald - Improving project delivery with CloudFlow,2025-12-04 23:41:44.745207,0,0,0
4381,4,Watkins-Fitzgerald - Improving project delivery with CloudFlow,2025-11-20 05:57:10.745207,0,0,0
4381,5,Watkins-Fitzgerald - Improving project delivery with CloudFlow,2025-12-22 17:15:49.745207,1,0,0
4381,6,Watkins-Fitzgerald - Improving project delivery with CloudFlow,2025-11-24 11:58:15.745207,0,0,0
4381,7,Watkins-Fitzgerald - Improving project delivery with CloudFlow,2025-12-05 21:37:49.745207,0,0,0
4381,8,Watkins-Fitzgerald - Improving project delivery with CloudFlow,2025-12-20 03:01:40.745207,0,0,0
4381,9,Watkins-Fitzgerald - Improving project delivery with CloudFlow,2025-12-23 16:00:12.745207,0,0,0
1756,1,Jackson PLC - Improving project delivery with CloudFlow,2025-12-27 02:38:35.745207,1,0,0
1756,2,Jackson PLC - Improving project delivery with CloudFlow,2025-12-12 04:25:59.745207,0,0,0
2157,1,Johnston-Ryan - Improving project delivery with CloudFlow,2025-11-20 13:48:31.745207,1,0,0
2157,2,Johnston-Ryan - Improving project delivery with CloudFlow,2025-11-10 09:24:46.745207,1,0,0
2157,3,Johnston-Ryan - Improving project delivery with CloudFlow,2025-11-05 08:29:27.745207,0,0,0
2157,4,Johnston-Ryan - Improving project delivery with CloudFlow,2026-01-02 17:07:52.745207,0,0,0
2157,5,Johnston-Ryan - Improving project delivery with CloudFlow,2025-12-10 13:19:10.745207,0,0,0
2157,6,Johnston-Ryan - Improving project delivery with CloudFlow,2025-11-07 08:22:08.745207,0,0,0
2157,7,Johnston-Ryan - Improving project delivery with CloudFlow,2025-12-05 08:47:19.745207,0,0,0
3320,1,Meza Group - Improving project delivery with CloudFlow,2025-11-14 18:56:34.745207,0,0,0
3320,2,Meza Group - Improving project delivery with CloudFlow,2025-11-17 00:38:07.745207,0,0,0
3320,3,Meza Group - Improving project delivery with CloudFlow,2025-11-11 03:34:34.745207,0,0,0
3320,4,Meza Group - Improving project delivery with CloudFlow,2025-12-01 23:39:17.745207,0,0,0
3320,5,Meza Group - Improving project delivery with CloudFlow,2025-12-13 22:41:04.745207,0,0,0
3320,6,Meza Group - Improving project delivery with CloudFlow,2025-12-24 05:52:51.745207,0,0,0
3320,7,Meza Group - Improving project delivery with CloudFlow,2025-12-13 14:25:40.745207,1,0,0
3320,8,Meza Group - Improving project delivery with CloudFlow,2025-12-03 07:56:06.745207,1,0,0
2025,1,Moore PLC - Improving project delivery with CloudFlow,2025-11-26 01:43:06.745207,0,0,0
2025,2,Moore PLC - Improving project delivery with CloudFlow,2025-11-05 19:22:49.745207,0,0,0
2025,3,Moore PLC - Improving project delivery with CloudFlow,2025-11-08 17:16:46.745207,0,0,0
2025,4,Moore PLC - Improving project delivery with CloudFlow,2025-12-01 13:03:32.745207,0,0,0
2025,5,Moore PLC - Improving project delivery with CloudFlow,2025-12-15 15:13:24.745207,1,0,0
2025,6,Moore PLC - Improving project delivery with CloudFlow,2025-12-13 16:44:09.745207,0,0,0
2025,7,Moore PLC - Improving project delivery with CloudFlow,2025-12-08 19:10:13.745207,0,0,0
2025,8,Moore PLC - Improving project delivery with CloudFlow,2025-11-18 08:40:58.745207,0,0,0
2025,9,Moore PLC - Improving project delivery with CloudFlow,2025-11-30 03:58:59.745207,0,0,0
3534,1,Carlson-Cook - Improving project delivery with CloudFlow,2025-11-08 02:41:30.745207,0,0,0
3534,2,Carlson-Cook - Improving project delivery with CloudFlow,2025-12-19 06:18:35.745207,0,0,0
3534,3,Carlson-Cook - Improving project delivery with CloudFlow,2025-11-18 16:07:54.745207,0,0,0
3534,4,Carlson-Cook - Improving project delivery with CloudFlow,2025-11-29 05:10:28.745207,0,0,0
3534,5,Carlson-Cook - Improving project delivery with CloudFlow,2025-12-19 01:25:42.745207,0,0,0
3534,6,Carlson-Cook - Improving project delivery with CloudFlow,2025-12-15 18:59:52.745207,0,0,0
3534,7,Carlson-Cook - Improving project delivery with CloudFlow,2025-12-09 18:59:40.745207,1,0,0
3534,8,Carlson-Cook - Improving project delivery with CloudFlow,2025-11-20 05:13:06.745207,0,0,0
3534,9,Carlson-Cook - Improving project delivery with CloudFlow,2025-11-08 20:49:43.745207,0,0,0
4842,1,Jackson-Rangel - Improving project delivery with CloudFlow,2025-12-04 03:48:45.745207,1,0,0
4842,2,Jackson-Rangel - Improving project delivery with CloudFlow,2025-11-04 14:03:34.745207,0,0,0
4842,3,Jackson-Rangel - Improving project delivery with CloudFlow,2025-12-01 11:52:11.745207,0,0,0
4842,4,Jackson-Rangel - Improving project delivery with CloudFlow,2025-12-20 11:56:22.745207,0,0,0
4842,5,Jackson-Rangel - Improving project delivery with CloudFlow,2025-11-15 05:00:15.745207,1,0,0
4842,6,Jackson-Rangel - Improving project delivery with CloudFlow,2025-12-07 06:22:40.745207,1,0,0
4842,7,Jackson-Rangel - Improving project delivery with CloudFlow,2025-12-16 01:52:55.745207,1,0,0
4842,8,Jackson-Rangel - Improving project delivery with CloudFlow,2025-12-02 03:05:42.745207,0,0,0
4842,9,Jackson-Rangel - Improving project delivery with CloudFlow,2025-11-09 15:28:53.745207,0,0,0
4842,10,Jackson-Rangel - Improving project delivery with CloudFlow,2025-11-24 20:56:02.745207,0,0,0
3118,1,Wilson-Williams - Improving project delivery with CloudFlow,2025-11-14 12:21:34.745207,0,0,0
3118,2,Wilson-Williams - Improving project delivery with CloudFlow,2025-11-06 15:54:10.745207,1,0,0
3118,3,Wilson-Williams - Improving project delivery with CloudFlow,2025-11-20 08:03:50.745207,1,0,0
3118,4,Wilson-Williams - Improving project delivery with CloudFlow,2025-11-30 10:21:51.745207,0,0,0
3118,5,Wilson-Williams - Improving project delivery with CloudFlow,2025-12-01 10:09:56.745207,0,0,0
3118,6,Wilson-Williams - Improving project delivery with CloudFlow,2025-12-21 04:25:43.745207,1,0,0
3118,7,Wilson-Williams - Improving project delivery with CloudFlow,2025-11-07 22:41:26.745207,0,0,0
3118,8,Wilson-Williams - Improving project delivery with CloudFlow,2025-12-23 09:44:29.745207,0,0,0
3118,9,Wilson-Williams - Improving project delivery with CloudFlow,2026-01-02 18:39:32.745207,1,0,0
3118,10,Wilson-Williams - Improving project delivery with CloudFlow,2025-11-07 03:24:38.745207,0,0,0
2452,1,Porter Inc - Improving project delivery with CloudFlow,2025-11-26 07:30:25.745207,0,0,0
2452,2,Porter Inc - Improving project delivery with CloudFlow,2025-12-28 00:51:26.745207,0,0,0
2452,3,Porter Inc - Improving project delivery with CloudFlow,2025-11-13 07:17:57.745207,1,0,0
2452,4,Porter Inc - Improving project delivery with CloudFlow,2025-12-15 12:29:08.745207,0,0,0
2452,5,Porter Inc - Improving project delivery with CloudFlow,2025-12-01 19:24:12.745207,0,0,0
2452,6,Porter Inc - Improving project delivery with CloudFlow,2025-12-31 23:33:17.745207,0,0,0
2452,7,Porter Inc - Improving project delivery with CloudFlow,2025-11-09 05:20:17.745207,0,0,0
2452,8,Porter Inc - Improving project delivery with CloudFlow,2025-12-01 20:02:35.745207,1,0,0
2452,9,Porter Inc - Improving project delivery with CloudFlow,2025-12-10 13:16:05.745207,0,0,0
2452,10,Porter Inc - Improving project delivery with CloudFlow,2025-11-10 23:47:38.745207,0,0,0
1451,1,Parker and Sons - Improving project delivery with CloudFlow,2025-12-12 14:16:04.745207,0,0,0
1451,2,Parker and Sons - Improving project delivery with CloudFlow,2025-11-26 10:13:48.745207,0,0,0
1451,3,Parker and Sons - Improving project delivery with CloudFlow,2025-12-29 05:12:50.745207,1,0,0
1451,4,Parker and Sons - Improving project delivery with CloudFlow,2025-12-24 01:06:41.745207,0,0,0
2927,1,Anderson and Sons - Improving project delivery with CloudFlow,2025-12-15 08:33:07.745207,1,0,0
2211,1,"Ramirez, Marshall and Hoffman - Improving project delivery with CloudFlow",2025-12-22 12:57:46.745207,0,0,0
2211,2,"Ramirez, Marshall and Hoffman - Improving project delivery with CloudFlow",2025-12-14 04:40:51.745207,0,0,0
2211,3,"Ramirez, Marshall and Hoffman - Improving project delivery with CloudFlow",2025-12-26 10:41:23.745207,0,0,0
2662,1,Martinez and Sons - Improving project delivery with CloudFlow,2025-11-08 16:31:59.745207,0,0,0
2662,2,Martinez and Sons - Improving project delivery with CloudFlow,2025-11-10 08:00:46.745207,0,0,0
2662,3,Martinez and Sons - Improving project delivery with CloudFlow,2025-11-22 15:15:29.745207,0,0,0
2662,4,Martinez and Sons - Improving project delivery with CloudFlow,2025-12-12 23:24:24.745207,0,0,0
2662,5,Martinez and Sons - Improving project delivery with CloudFlow,2025-12-18 11:25:14.745207,1,0,0
2662,6,Martinez and Sons - Improving project delivery with CloudFlow,2025-11-22 22:20:51.745207,1,0,0
2662,7,Martinez and Sons - Improving project delivery with CloudFlow,2025-11-11 18:15:37.745207,0,0,0
623,1,Anderson and Sons - Improving project delivery with CloudFlow,2025-12-27 00:53:52.745207,0,0,0
623,2,Anderson and Sons - Improving project delivery with CloudFlow,2025-11-25 03:35:05.745207,1,0,0
623,3,Anderson and Sons - Improving project delivery with CloudFlow,2025-12-01 16:12:40.745207,0,0,0
623,4,Anderson and Sons - Improving project delivery with CloudFlow,2025-11-14 19:41:28.745207,0,0,0
623,5,Anderson and Sons - Improving project delivery with CloudFlow,2025-11-27 05:50:20.745207,1,0,0
623,6,Anderson and Sons - Improving project delivery with CloudFlow,2025-11-23 16:13:02.745207,0,0,0
623,7,Anderson and Sons - Improving project delivery with CloudFlow,2025-12-19 00:25:12.745207,0,0,0
1361,1,"Payne, Shelton and Johnson - Improving project delivery with CloudFlow",2025-11-09 07:53:03.745207,0,0,0
1361,2,"Payne, Shelton and Johnson - Improving project delivery with CloudFlow",2025-12-06 16:09:13.745207,0,0,0
1361,3,"Payne, Shelton and Johnson - Improving project delivery with CloudFlow",2025-11-06 12:34:18.745207,1,0,1
1361,4,"Payne, Shelton and Johnson - Improving project delivery with CloudFlow",2025-12-05 04:03:03.745207,0,0,0
1361,5,"Payne, Shelton and Johnson - Improving project delivery with CloudFlow",2025-12-13 07:51:09.745207,1,0,0
2638,1,Holloway-Little - Improving project delivery with CloudFlow,2026-01-01 08:55:41.745207,1,1,0
2440,1,"Gilbert, Osborn and Lopez - Improving project delivery with CloudFlow",2025-12-17 23:50:20.745207,0,0,0
2440,2,"Gilbert, Osborn and Lopez - Improving project delivery with CloudFlow",2025-12-26 04:21:10.745207,1,0,0
3571,1,Rowland LLC - Improving project delivery with CloudFlow,2025-11-11 00:55:36.745207,0,0,0
3571,2,Rowland LLC - Improving project delivery with CloudFlow,2025-12-06 02:11:47.745207,1,0,0
3571,3,Rowland LLC - Improving project delivery with CloudFlow,2025-12-03 13:51:27.745207,0,0,0
3571,4,Rowland LLC - Improving project delivery with CloudFlow,2025-11-14 18:02:04.745207,0,0,0
3571,5,Rowland LLC - Improving project delivery with CloudFlow,2025-11-06 13:58:49.745207,0,0,0
1839,1,Wiley-Carroll - Improving project delivery with CloudFlow,2025-12-13 00:06:46.745207,0,0,0
1839,2,Wiley-Carroll - Improving project delivery with CloudFlow,2025-11-05 13:19:30.745207,0,0,0
1775,1,Brown and Sons - Improving project delivery with CloudFlow,2025-12-07 01:59:26.745207,0,0,0
1775,2,Brown and Sons - Improving project delivery with CloudFlow,2025-12-20 02:32:29.745207,1,0,0
1775,3,Brown and Sons - Improving project delivery with CloudFlow,2025-12-18 21:40:26.745207,0,0,0
3607,1,Sexton-Cruz - Improving project delivery with CloudFlow,2025-11-30 17:25:15.745207,0,0,0
3607,2,Sexton-Cruz - Improving project delivery with CloudFlow,2026-01-03 10:33:13.745207,1,0,0
3607,3,Sexton-Cruz - Improving project delivery with CloudFlow,2025-12-03 20:00:18.745207,0,0,0
3607,4,Sexton-Cruz - Improving project delivery with CloudFlow,2025-11-28 12:19:37.745207,0,0,0
3607,5,Sexton-Cruz - Improving project delivery with CloudFlow,2025-11-24 19:38:44.745207,1,0,0
3607,6,Sexton-Cruz - Improving project delivery with CloudFlow,2025-11-11 02:19:37.745207,0,0,0
3607,7,Sexton-Cruz - Improving project delivery with CloudFlow,2025-12-17 21:20:22.745207,1,0,0
4354,1,"Johnson, Wright and Baldwin - Improving project delivery with CloudFlow",2025-11-22 04:47:08.745207,0,0,0
4932,1,"Elliott, Fuller and Montgomery - Improving project delivery with CloudFlow",2025-12-26 04:37:53.745207,0,0,0
4932,2,"Elliott, Fuller and Montgomery - Improving project delivery with CloudFlow",2025-12-06 11:39:54.745207,0,0,0
4932,3,"Elliott, Fuller and Montgomery - Improving project delivery with CloudFlow",2025-12-02 00:57:29.745207,0,0,0
4932,4,"Elliott, Fuller and Montgomery - Improving project delivery with CloudFlow",2025-11-12 05:33:42.745207,1,0,0
4932,5,"Elliott, Fuller and Montgomery - Improving project delivery with CloudFlow",2025-11-14 11:41:48.745207,1,0,0
4932,6,"Elliott, Fuller and Montgomery - Improving project delivery with CloudFlow",2025-12-05 09:51:22.745207,0,0,0
4932,7,"Elliott, Fuller and Montgomery - Improving project delivery with CloudFlow",2025-11-25 07:19:20.745207,0,0,0
4932,8,"Elliott, Fuller and Montgomery - Improving project delivery with CloudFlow",2025-11-19 22:34:57.745207,1,0,0
4932,9,"Elliott, Fuller and Montgomery - Improving project delivery with CloudFlow",2025-11-17 04:49:51.745207,0,0,0
2608,1,Ray Group - Improving project delivery with CloudFlow,2025-11-20 01:51:58.745207,1,0,0
2608,2,Ray Group - Improving project delivery with CloudFlow,2025-12-17 23:20:45.745207,0,0,0
2608,3,Ray Group - Improving project delivery with CloudFlow,2025-12-02 06:56:42.745207,0,0,0
2608,4,Ray Group - Improving project delivery with CloudFlow,2025-12-14 22:13:37.745207,0,0,0
2608,5,Ray Group - Improving project delivery with CloudFlow,2026-01-01 10:47:04.745207,0,0,0
2608,6,Ray Group - Improving project delivery with CloudFlow,2025-12-09 20:49:25.745207,0,0,0
2608,7,Ray Group - Improving project delivery with CloudFlow,2025-11-23 09:47:43.745207,0,0,0
2608,8,Ray Group - Improving project delivery with CloudFlow,2026-01-03 23:04:55.745207,0,0,0
2608,9,Ray Group - Improving project delivery with CloudFlow,2025-11-16 19:56:48.745207,0,0,0
2608,10,Ray Group - Improving project delivery with CloudFlow,2025-12-26 07:43:45.745207,0,0,0
1483,1,Smith LLC - Improving project delivery with CloudFlow,2025-11-10 03:09:06.745207,0,0,0
1483,2,Smith LLC - Improving project delivery with CloudFlow,2025-11-05 10:47:53.745207,0,0,0
